,ID,NAME,DIRECTION,SBBM,CROSS_ID,CROSS_ID_1
581,11546,国道108线2082公里40米入城,5,510700000000030073,705,
582,11547,国道108线2082公里40米入城,5,510700000000030074,705,
583,10456,绵兴东路与双碑立交桥交叉路口,1,510700000000010264,706,
584,10457,绵兴东路与双碑立交桥交叉路口,1,510700000000010265,706,
585,10481,绵兴东路与双碑立交桥交叉路口,1,510700000000010266,706,
586,10442,绵兴东路与双碑立交桥交叉路口,1,510700000000010267,706,
587,10567,兴达街,4,510700000000090017,707,
588,10601,西大街,4,510700000000090020,708,
589,10541,辽宁大道（绵兴西路-科发大道中段）,5,510700000000030043,709,
590,10542,辽宁大道（绵兴西路-科发大道中段）,5,510700000000030044,709,
591,10543,辽宁大道（绵兴西路-科发大道中段）,5,510700000000030045,709,
592,10544,辽宁大道（绵兴西路-科发大道中段）,6,510700000000030046,709,
593,10494,辽宁大道（绵兴西路-科发大道中段）,6,510700000000030047,709,
594,10545,辽宁大道（绵兴西路-科发大道中段）,6,510700000000030048,709,
595,10473,临园路西段(10)段（新华西街-文竹街）,2,510700000000090010,710,
596,10576,临园路西段(10)段（新华西街-文竹街）,1,510700000000090012,710,
597,11564,华兴南街,1,510700000000020136,711,
598,11565,华兴南街,1,510706000000020137,711,
599,10080,长虹大道北段圣水南街交叉路口,3,510700000000010111,712,
600,10089,长虹大道北段圣水南街交叉路口,4,510700000000010112,712,
601,10549,三江大坝,1,510700000000020075,714,
602,10550,三江大坝,2,510700000000020076,714,
603,10551,红岩电站,2,510700000000020077,715,
604,10495,红岩电站,1,510700000000020078,715,
605,11521,芙蓉汉城河堤路,2,510700000000090015,716,
606,10565,芙蓉汉城河堤路,3,510700000000090016,716,
607,10397,长虹大道南段(5)段（饮马路-南河大桥）,6,510700000000090005,717,
608,10466,长虹大道南段(5)段（饮马路-南河大桥）,5,510700000000090006,717,
609,10593,国道108线2089KM+840M,6,510700000000030014,718,
610,10095,高新区绵兴路永安路口至磨家路口路段,5,510700000000030055,719,
611,10360,高新区绵兴路永安路口至磨家路口路段,5,510700000000030056,719,
612,10470,高新区绵兴路永安路口至磨家路口路段,6,510700000000030057,719,
613,10063,高新区绵兴路永安路口至磨家路口路段,6,510700000000030058,719,
614,10440,二环路西段（1）段（凤凰立交-古井立交）,4,510700000000020108,720,
615,10441,二环路西段（1）段（凤凰立交-古井立交）,4,510700000000020109,720,
616,10358,二环路西段（1）段（凤凰立交-古井立交）,3,510700000000020110,720,
617,10206,二环路西段（1）段（凤凰立交-古井立交）,3,510700000000020111,720,
618,11543,二环路西段（1）段（凤凰立交-古井立交）,1,510700000000090081,720,
619,10557,川交大桥西段,2,510700000000020087,721,
620,10558,川交大桥西段,2,510700000000020088,721,
621,10488,川交大桥西段,1,510700000000020089,721,
622,10559,川交大桥西段,1,510700000000020090,721,
623,10537,绵盐路松垭段,5,510700000000030039,722,
624,10538,绵盐路松垭段,5,510700000000030040,722,
625,10539,绵盐路松垭段,6,510700000000030041,722,
626,10540,绵盐路松垭段,6,510700000000030042,722,
627,11576,绵阳南郊机场出港通道,1,510700000000090060,723,
628,10503,机场东路（2）段（卓龙二手车交易市场）,6,510700000000020099,724,
629,10504,机场东路（2）段（卓龙二手车交易市场）,5,510700000000020100,724,
630,11557,阳光路,3,510700000000020129,725,
631,11566,阳光路,3,510700000000020138,725,
632,11554,国道108线2081公里940米出城,5,510700000000030075,726,
633,11555,国道108线2081公里940米出城,5,510700000000030076,726,
634,10357,二环路南段（2）段（塘汛立交-凤凰立交）,1,510700000000020104,727,
635,10428,二环路南段（2）段（塘汛立交-凤凰立交）,1,510700000000020105,727,
636,10573,二环路南段（2）段（塘汛立交-凤凰立交）,2,510700000000020106,727,
637,10439,二环路南段（2）段（塘汛立交-凤凰立交）,2,510700000000020107,727,
638,11575,东原长洲河堤段与连接桥交叉路口,4,510700000000010513,729,
639,3,东原长洲河堤段与连接桥交叉路口,4,510700000000091001,729,
640,10911,三星路与星会路交叉路口,3,510700000000010406,730,
641,10912,三星路与星会路交叉路口,3,510700000000010509,730,
642,10085,普明北路东段与剑门路西段交叉路口,1,510700000000010268,731,
643,10498,玉泉北街,4,510700000000090025,732,
644,10577,园艺街（八角南路至普明北路东段）,4,510700000000090026,733,
645,10594,涪江二桥科学城隧道口,1,510700000000090034,734,
646,10599,涪江二桥科学城隧道口,2,510700000000090054,734,
647,11538,芙蓉路（科学家公园段）,4,510700000000010508,735,
648,11513,芙蓉路（科学家公园段）,4,510700000000090059,735,
649,11574,小岛河堤路与连接桥交叉路口,4,510700000000010512,736,
650,11573,小岛河堤路（小岛社区段),4,510700000000010511,737,
651,10352,二环路西段时代名城路口,1,510700000000010232,739,
652,10302,二环路西段时代名城路口,1,510700000000020070,739,
653,10377,贾家店街(2)段(南鑫二手车市场),1,510700000000020095,740,
654,10489,贾家店街(2)段(南鑫二手车市场),3,510700000000020096,740,
655,10555,南河大桥,3,510700000000020083,741,
656,11514,南河大桥,3,510700000000020084,741,
657,10556,南河大桥,4,510700000000020085,741,
658,11515,南河大桥,4,510700000000020086,741,
659,11567,绵盐路与凯越路交叉路口,4,510700000000010430,742,
660,11568,绵盐路与凯越路交叉路口,3,510700000000010431,742,
661,11569,绵盐路与凯越路交叉路口,1,510700000000010432,742,
662,10455,一环路南段与富乐大桥交叉路口,1,510700000000010260,743,
663,10515,国道108线2091公里800米,5,510700000000020061,744,
664,10516,国道108线2091公里800米,5,510700000000020062,744,
665,10517,国道108线2091公里800米,5,510700000000020063,744,
666,10518,国道108线2091公里800米,6,510700000000020064,744,
667,10519,国道108线2091公里800米,6,510700000000020065,744,
668,10520,国道108线2091公里800米,6,510700000000020066,744,
669,10546,国道108线2120公里700米,5,510700000000030067,745,
670,10547,国道108线2120公里700米,6,510700000000030068,745,
671,10408,二环路西段（4）段（九洲立交-青义立交）,3,510700000000020112,746,
672,10320,二环路西段（4）段（九洲立交-青义立交）,3,510700000000020113,746,
673,10448,二环路西段（4）段（九洲立交-青义立交）,1,510700000000020114,746,
674,10429,二环路西段（4）段（九洲立交-青义立交）,1,510700000000020115,746,
675,10081,二环路西段（4）段（九洲立交-青义立交）,2,510700000000020116,746,
676,10207,二环路西段（4）段（九洲立交-青义立交）,2,510700000000020117,746,
677,11541,五里堆路（开元中学段）,1,510700000000090078,747,
678,11542,五里堆路（开元中学段）,1,510700000000090079,747,
679,10304,滨江东路南段与富乐大桥匝道交叉路口,3,510700000000020094,786,
680,10303,滨江东路南段与富乐大桥匝道交叉路口,4,510700000000090053,786,
681,10434,绵阳绕城高速公路南环线32公里875米(西绵高速157公里200米),1,510700000000070126,787,
682,10078,绵阳绕城高速公路南环线32公里875米(西绵高速157公里200米),1,510700000000070127,787,
683,15,绵中公路玉皇段,6,510700000000030156,788,
684,16,绵中公路玉皇段,6,510700000000030157,788,
685,17,绵中公路玉皇段,6,510700000000030158,788,
686,18,绵中公路玉皇段,5,510700000000030159,788,
687,7,绵中公路玉皇段,5,510700000000030160,788,
688,8,绵中公路玉皇段,5,510700000000030161,788,
689,10114,绵阳绕城高速公路南环线27公里54米(西绵高速151公里379米),1,510700000000070124,789,
690,10105,绵阳绕城高速公路南环线27公里54米(西绵高速151公里379米),1,510700000000070125,789,
691,10433,绵阳绕城高速公路南环线1公里7米(西绵高速125公里332米),2,510700000000070122,790,
692,10104,绵阳绕城高速公路南环线1公里7米(西绵高速125公里332米),2,510700000000070123,790,
693,10404,绵阳绕城高速公路南环线7公里599米(西绵高速131公里924米),2,510700000000070120,791,
694,10113,绵阳绕城高速公路南环线7公里599米(西绵高速131公里924米),2,510700000000070121,791,
695,10508,绵盐路（大河村至西科大城市学院）,5,510700000000020053,792,
696,10509,绵盐路（大河村至西科大城市学院）,5,510700000000020054,792,
697,10510,绵盐路（大河村至西科大城市学院）,5,510700000000020055,792,
698,10511,绵盐路（大河村至西科大城市学院）,5,510700000000020056,792,
699,10490,绵盐路（大河村至西科大城市学院）,6,510700000000020057,792,
700,10512,绵盐路（大河村至西科大城市学院）,6,510700000000020058,792,
701,10513,绵盐路（大河村至西科大城市学院）,6,510700000000020059,792,
702,10514,绵盐路（大河村至西科大城市学院）,6,510700000000020060,792,
703,10566,绵盐路（三江大坝至沈家坝路段）,6,510700000000030012,793,
704,10904,绵梓路戒毒所段,3,510700000000010399,794,
705,11577,205省道307公里500米,4,510700000000010387,795,
706,10328,南塔路,1,510700000000090076,796,
707,10521,绵中公路绵阳监狱路段,5,510700000000030017,806,
708,10522,绵中公路绵阳监狱路段,5,510700000000030018,806,
709,10491,绵中公路绵阳监狱路段,6,510700000000030019,806,
710,10486,绵中公路绵阳监狱路段,6,510700000000030020,806,
711,4,小岛河堤路（英才学校段）,4,510700000000091002,826,
712,5,滨江东路北段（英才中学段）,4,510700000000091003,827,
713,6,滨江东路北段（英才中学段）,3,510700000000091004,827,
714,2,五里堆南路,1,510700000000090100,828,
715,1,东原长洲河堤段,3,510700000000090099,830,
716,10335,国道108线2073公里150米,6,510700000000020005,832,
717,10362,小永路62公里600米,3,510700000000020001,833,
718,10336,小永路72公里300米,4,510700000000020002,834,
719,13,渭沟(S105线208KM+840M),5,510726000000070007,846,
720,14,渭沟(S105线208KM+840M),6,510726000000070011,846,
721,10,S105线128KM+200M（成青路卡口）,5,510726000000030001,847,
722,11,S105线128KM+200M（成青路卡口）,6,510726000000030003,847,
723,11584,玉泉中路与玉泉北街交叉路口,1,510700000000010467,866,
724,11586,玉泉中路与玉泉北街交叉路口,2,510700000000010468,866,
725,11444,九洲大道园艺街,1,,,
726,11456,九洲大道中华坊（西）,2,,,
727,11458,九洲大道园艺街,1,,,
728,11347,九洲大道-园兴街（西）,2,,,
729,11503,九洲大道-园兴街（东）,1,,,
730,11464,一环路西段--西山东路 南,3,,,
731,11504,警钟街（新华文轩东向西）,1,,,
732,11316,长虹大道--高水中街 北,4,00000,,
733,11478,长虹大道--高水中街 东,1,00001,,
734,11317,长虹大道--高水中街 南,3,00002,,
735,11484,长虹大道--高水中街 西,2,00003,,
736,11318,长虹大道--高水南街 北,4,00004,,
737,11489,长虹大道--高水南街 东,1,00005,,
738,11319,长虹大道--高水南街 南,3,00006,,
739,11320,长虹大道--高水南街 西,2,00007,,
740,11321,长虹大道--一环路北段 北,4,00008,,
741,11270,长虹大道--一环路北段 东,1,00009,,
742,11477,长虹大道--一环路北段 南,3,00010,,
743,11268,长虹大道--一环路北段 西,2,00012,,
744,11287,长虹大道--西山东路 北,4,00013,,
745,11486,长虹大道--西山东路 东,1,00014,,
746,11490,长虹大道--西山东路 南,3,00015,,
747,11322,长虹大道--西山东路 西,2,00016,,
748,11323,长虹大道--剑南路西段 北,4,00017,,
749,11324,长虹大道--剑南路西段 南,3,00018,,
750,11271,临园干道--涪城路 南,3,00021,,
751,11491,临园干道--涪城路 西内,2,00022,,
752,11325,临园干道--涪城路 西外,2,00023,,
753,11326,临园干道--涪城路 北,4,00024,,
754,11492,临园干道--涪城路 东,1,00025,,
755,11327,临园干道--文竹街 东内,1,00026,,
756,11285,临园干道--文竹街 东外,1,00027,,
757,11328,临园干道--文竹街 西,2,00028,,
758,11292,临园干道--荷花东街(北),4,00029,,
759,11259,临园干道--荷花东街(西内),2,00030,,
760,11260,临园干道--荷花东街(西外),2,00031,,
761,11329,临园干道--荷花东街 南,3,00032,,
762,11330,临园干道--荷花东街(东外),1,00033,,
763,11331,临园干道--荷花东街(东内),1,00034,,
764,11332,临园干道--荷花西街 东内,1,00035,,
765,11493,临园干道--荷花西街 东外,1,00036,,
766,11333,临园干道--荷花西街(南),3,00037,,
767,11334,临园干道--荷花西街 西内,2,00038,,
768,11269,临园干道--荷花西街 西外,2,00039,,
769,11286,滨江路--滨江西路(北),4,00040,,
770,11335,滨江路--滨江西路(南),3,00041,,
771,11336,红星街--警钟街 北,4,00042,,
772,11488,红星街 南河路到警钟街,3,00043,,
773,11487,红星街 警钟街到南河路,4,00044,,
774,11299,临园干道--顺河后街(东),1,00045,,
775,11293,临园干道--顺河后街(西),2,00046,,
776,11337,红星街--解放街(东),1,00047,,
777,11338,红星街--南河路 西,2,00048,,
778,11494,红星街--南河路 东,1,00049,,
779,11339,红星街--南河路 南,3,00050,,
780,11340,红星街--南河路 北,4,00051,,
781,11265,绵州大道--贾家店街 南,3,00052,,
782,11341,绵州大道--贾家店街 东,1,00053,,
783,11342,绵州大道--贾家店街 北,4,00054,,
784,11288,绵州大道--贾家店街 西,2,00055,,
785,11481,绵州大道--机场东路 北,4,00056,,
786,11479,绵州大道--机场东路 东,1,00057,,
787,11284,绵州大道--机场东路 西,2,00058,,
788,11289,绵州大道--机场东路 南,3,00059,,
789,11480,长虹大道--饮马路 南,3,00060,,
790,11290,长虹大道--饮马路 东,1,00061,,
791,11405,长虹大道--饮马路 北,4,00062,,
792,11291,长虹大道--饮马路 西,2,00063,,
793,11348,安昌路--涪城路(北),4,00064,,
794,11467,安昌路--涪城路(西),2,00065,,
795,11261,安昌路--涪城路(南),3,00066,,
796,11495,一环路南段--石塘路 北,4,00068,,
797,11349,一环路南段--石塘路 南,3,00069,,
798,11350,一环路南段--御中路 西,2,00070,,
799,11262,九洲大道--剑南路西段(东),1,00071,,
800,11272,九洲大道--剑南路西段(南),3,00072,,
801,11273,九洲大道--剑南路西段(西),2,00073,,
802,11351,九洲大道--裕都大道(东),1,00074,,
803,11352,九洲大道--裕都大道 南,3,00075,,
804,11353,九洲大道--裕都大道(西),2,00076,,
805,11354,创业大道--园艺街 北,4,00078,,
806,11496,创业大道--园艺街 东,1,00079,,
807,11266,创业大道--园艺街 南,3,00080,,
808,11355,创业大道--园艺街 西,2,00081,,
809,11356,绵兴东路--火炬西街(西),2,00082,,
810,11357,绵兴东路--火炬西街(北),4,00083,,
811,11420,绵兴东路--火炬西街(东),1,00084,,
812,11358,绵兴东路--火炬西街(南),3,00085,,
813,11482,火炬西街--石桥铺大桥 东,1,00086,,
814,11359,火炬西街--石桥铺大桥 西,2,00087,,
815,11360,绵兴路--兴业路(南),3,00088,,
816,11361,绵兴路--兴业路(西),2,00089,,
817,11263,绵兴路--兴业路(东),1,00090,,
818,11362,飞云大道--兴业南路 西,2,00091,,
819,11363,飞云大道--兴业南路(东),1,00092,,
820,11476,飞云大道--兴业南路 北,4,00093,,
821,11264,游仙东路--仙童街 北,4,00094,,
822,11364,游仙东路--仙童街 西,2,00095,,
823,11365,游仙东路--仙童街 南,3,00096,,
824,11366,游仙东路--仙桃街 北,4,00097,,
825,11367,游仙东路--仙桃街 东,1,00098,,
826,11368,游仙东路--仙桃街 南,3,00099,,
827,11369,游仙东路--仙桃街 西,2,00100,,
828,11274,游仙路--仙桃街(北),4,00101,,
829,11370,游仙路--仙桃街 东,1,00102,,
830,11275,游仙路--仙桃街(南),3,00103,,
831,11343,游仙路--仙桃街 西,2,00104,,
832,11267,剑南路东段--芙蓉桥 北,4,00105,,
833,11497,剑南路东段--芙蓉桥 东,1,00106,,
834,11434,剑南路东段--芙蓉桥 南,3,00107,,
835,11371,剑南路东段--东津路 东,1,00108,,
836,11372,剑南路东段--东津路 西,2,00109,,
837,11373,东津路--一环路东段 南,3,00110,,
838,11374,东津路--一环路东段(北),4,00111,,
839,11375,东津路--一环路东段 东,1,00112,,
840,11376,绵盐路--西科大城市学院 南,3,00113,,
841,11498,绵盐路--西科大城市学院 北,4,00114,,
842,11377,一环路西段 迎宾路到先锋路,4,00115,,
843,11378,一环路西段 先锋路到迎宾路,3,00116,,
844,11379,玉女路 高水南街到一环路北段,4,00117,,
845,11380,玉女路-一环路至高水南街,3,00118,,
846,11381,玉女路 高水中街到高水南街,4,00119,,
847,11382,玉女路 高水南街到高水中街,3,00120,,
848,11457,跃进路(剑南路到兴盛街),3,00121,,
849,11383,跃进路(兴盛街到剑南路),4,00122,,
850,11384,一环路西段--西山东路 北,4,00123,,
851,11276,长虹干道--安昌路(北),4,00125,,
852,11277,长虹干道--安昌路(东),1,00126,,
853,11483,长虹干道--安昌路(西),2,00127,,
854,11278,剑门路西段(高涧槽到三汇路),2,00128,,
855,11385,一环路西段 剑南路到临园干道,4,00129,,
856,11386,一环路西段 临园干道到剑南路,3,00130,,
857,11465,滨江西路 圣水街到圣水南街,4,00131,,
858,11387,滨江西路 圣水南街到圣水街,3,00132,,
859,11435,滨江西路 高水南街到一环路,4,00133,,
860,11388,滨江西路 一环路到高水南街,3,00134,,
861,11389,滨江西路(一环路到西山东路),4,00135,,
862,11390,滨江西路(西山东路到一环路),3,00136,,
863,11391,滨江路 911网咖 北向南,4,00137,,
864,11499,滨江西路 五四路到青年路,4,00138,,
865,11392,滨江西路 青年路到五四路,3,00139,,
866,11469,一环路南段--解放街 西,2,00140,,
867,11393,长虹大道 代家湾立交到南河大桥,2,00141,,
868,11394,长虹大道(南河大桥到代家湾立交),1,00142,,
869,11500,长虹大道 南河大桥到南山路,4,00143,,
870,11436,长虹大道 南山路到南河大桥,1,00144,,
871,11395,一环路南段 绵娟路到御中路,3,00145,,
872,11396,一环路南段 御中路到绵娟路,4,00146,,
873,11397,一环路南段 滨河南路到御中街,4,00147,,
874,11501,一环路南段 御中街到滨河南路,3,00148,,
875,11279,元通路(绵中)由北到南,2,00149,,
876,11280,元通路(绵中)由南到北,1,00150,,
877,11398,普明北路 双碑中街到双碑东街,2,00151,,
878,11416,普明北路 火炬西街到火炬东街,2,00152,,
879,11399,普明北路 火炬东街到火炬西街,1,00153,,
880,11400,滨河北路(石桥铺大桥到火炬西街),2,00154,,
881,11401,滨河北路 普乐街到虹苑北路,2,00155,,
882,11502,滨河南路 飞云大桥到一环路南段,2,00156,,
883,11281,滨河南路(一环路南段到飞云大桥),1,00157,,
884,11282,滨河北路(荷花东街到花园路),2,00158,,
885,11402,绵阳科技馆 由北向南,4,00159,,
886,11403,绵阳科技馆 由南向北,3,00160,,
887,11437,绵盐路(白云寺到西科大),4,00161,,
888,11404,绵盐路(西科大到白云寺),3,00162,,
889,11345,天泰食品城(由南向北),3,00163,,
890,11346,天泰食品城(由北向南),4,00164,,
891,11283,荷花东街(花园南街到临园干道),3,00165,,
892,11311,南河路-滨河北路（西）,,01001,,
893,11459,安昌路（新百盛对面）,1,01002,,
894,11509,南河路（红星街至涪城路）,1,01003,,
895,11256,临园干道-花园路（南）,3,01004,,
896,11462,一环路西段-一环路北段（东）,1,01005,,
897,11439,剑南路西段-东大桥（西）,2,01006,,
898,11505,跃进路-剑南路（西）,2,01007,,
899,11406,机场路隧道口（往万达）,1,01008,,
900,11506,一环路东段（东津路至李杜祠）,3,01009,,
901,11460,一环路北段-中经路（东）,1,01010,,
902,11407,李杜祠路口（北）,1,01011,,
903,11440,涪滨路（至南山大桥）,1,01012,,
904,11466,洞天公园（北支路）,2,01013,,
905,11441,机场西路（前往机场方向）,4,01014,,
906,11258,东原大桥-滨江东路南段（南）,3,01015,,
907,11510,三医院-开元路（东外）,1,01016,,
908,11413,三医院-开元路（东内）,1,01017,,
909,11409,一环路西段-西山东路（东）,1,01018,,
910,11294,普明北路-园艺街（北）,4,01019,,
911,11442,普明北路-园艺东街（北）,4,01020,,
912,11445,剑南路西段（石油库）,4,01021,,
913,11463,绵中拐弯处（北向南）,4,01022,,
914,11473,普明北路-双碑东街（南）,3,01023,,
915,11297,绵兴东路-双碑东街（西）,2,01024,,
916,11298,剑南路西段（园艺东街至园艺街）,4,01025,,
917,11446,剑南路西段（园艺街至园艺东街）,3,01026,,
918,11474,园艺街-剑南路西段（南）,2,01027,,
919,11461,园艺东街（创业大道至剑南路）,2,01028,,
920,11443,园艺东街（剑南路至创业大道）,1,01029,,
921,11447,创业大道-八角南路（北）,4,01030,,
922,11485,滨河南路中段（西向飞云大桥）,2,01032,,
923,11475,滨河北路中段-荷花西街（西）,2,01033,,
924,11507,临园干道-花园路（西内）,2,01034,,
925,11295,临园干道-花园路（西外）,2,01035,,
926,11296,滨河北路中段-花园路（西）,1,01036,,
927,11411,一环路（西山东路至迎宾路）,4,01037,,
928,11412,跃进路（1958）,4,01038,,
929,11511,跃进路（平政一巷处）,4,01039,,
930,11508,警钟街-红星街（西）,2,01042,,
931,11472,长虹大道-金柱园（东）,1,01043,,
932,11257,城南路-红桥路（西）,2,01044,,
933,11408,三桥路口（西）,4,01045,,
934,11410,剑南路西段（大润发东向西）,1,01046,,
935,11448,剑南路西段（富乐天桥）,,01047,,
936,11414,滨河北路中段（塞纳阳光门口）,,01048,,
937,11581,警钟街一环路南段交叉路口西,2,510700000000010000,,
938,11580,205省道307公里500米南（绵三路老收费站段）,4,510700000000010388,,
939,10487,磨秀路(河边镇海峰村路段),6,510700000000030069,,
940,10548,磨秀路(河边镇海峰村路段),5,510700000000030070,,
941,11544,绵州大道中段与三江大桥交叉路口,1,510700000000090080,,
942,11588,临园路西段与长青街交叉路口西,2,510700000000090083,,
943,11600,临园路中段与长虹大道中段（立交桥上）交叉路口,2,510700000000090088,,
944,11601,长虹大道中段与科委立交桥（桥下）交叉路口,4,510700000000090089,,
945,11602,临园路中段与长虹大道中段（立交桥上）交叉路口,1,510700000000090090,,
946,11603,长虹大道中段与科委立交桥（桥下）交叉路口,3,510700000000090091,,
